node_id,node,label,alexa_rank,daily_pageviews_per_visitor,daily_time_on_site,total_sites_linking_in,bounce_rate,feat_domain,labelf0,labelf1,labelf2,labelf3
7588,childreninshadow.wordpress.com,3,1.1003502879459102,-0.5923783453428789,0.0892669661686192,-1.4180285518006548,0.0982097593515492,1,0,0,0,1
7589,lawmemorial.org,3,1.1054035229036616,-0.5923783453428789,-0.0729202655813612,-0.1708587645395191,1.3933009282762738,1,0,0,0,1
7590,talcumpowdercancerlawsuitcenter.com,3,0.4341270267927632,0.4302467326430153,-0.5503478929252105,-0.3003825592377306,-0.3342815877686669,1,0,0,0,1
7591,baroniuspress.com,3,0.2051292751277379,1.2483467950317308,0.776201651597695,0.4775530073295204,-1.3529595541262005,1,0,0,0,1
7592,glow-on.com,3,0.6587109028196177,-0.3714913284979256,0.1257725304342527,-0.7626448226360582,0.2501178771417082,1,0,0,0,1
7593,arabellaadvisors.com,3,0.2341560709786211,-0.5923783453428789,-1.2827937103941247,0.0712049570418808,0.4341947728168411,1,0,0,0,1
7594,healthaxis.wordpress.com,3,0.5926175831241228,0.0211967014486576,-0.6921744881437651,0.5203592319423522,0.3019453526230567,1,0,0,0,1
7595,iamkatieford.com,3,0.6531898599985473,0.4875137370102253,0.3122448868495165,-0.8139673711340658,-0.8239618733510601,1,0,0,0,1
7596,maiscaminhos.org,3,0.6180795496994019,-0.0912920571297908,-0.0024660808632349,-0.4370550875555393,0.4455134168874805,1,0,0,0,1
7597,nytco.com,3,-0.9616245657704258,-0.2242333172679569,-1.2354421543771483,1.4141758803721858,0.2137790724938664,1,0,0,0,1
7598,orfila.store,3,0.4618174501531391,0.0037255817979246,0.3137344639529069,1.451135562364423,-0.0154649695467516,1,0,0,0,1
7599,opentextbc.ca,3,-2.340548015697496,-0.4573918350487408,-0.4290192306047566,0.8928231071566688,1.3337291173781725,1,0,0,0,1
7600,fitnaphobia.com,3,0.5829178821370519,-0.5923783453428789,-0.3257402830060109,-0.5701214874165167,0.0094477611133779,1,0,0,0,1
7601,likelythings.com,3,1.1316855109689588,-0.5923783453428789,-2.1736342638977537,-0.8139673711340658,1.4588299202641857,1,0,0,0,1
7602,rewritingservices.net,3,0.0558661488181586,-0.5923783453428789,-1.6564756067516158,0.3907374194651036,1.3277719362883622,1,0,0,0,1
7603,espn1420.com,3,-0.0247173733278202,-0.4083058313054178,0.0863709056993186,0.230886802860622,0.8035400003850701,1,0,0,0,1
7604,politicscounsel.com,3,0.7850082129013543,-0.2242333172679569,-0.190028335081526,-1.7200591421339495,0.7832855846797159,1,0,0,0,1
7605,fatiho.com,3,-0.5946999657758686,-0.2855908219471106,-1.3069650649779454,-0.1466448667992695,0.5235524891639933,1,0,0,0,1
7606,oxonhilldentistry.com,3,0.103140182122746,0.0211967014486576,0.3198582193409106,-0.4606142323027637,1.3277719362883622,1,0,0,0,1
7607,kansaseconomy.org,3,1.1137084413863254,-0.5923783453428789,-0.2405004534182742,-0.8139673711340658,0.2161619449297902,1,0,0,0,1
7608,irishstatutebook.ie,3,-0.3864491629339098,-0.040160803230496,-0.2222122014821836,1.3302528390233928,0.3507942375594998,1,0,0,0,1
7609,jugantor.com,3,-2.9511754420943133,0.9476950221038778,1.4793650396999072,1.994072303914881,-1.5316749868205048,1,0,0,0,1
7610,healthpolicyresearch-scholars.org,3,0.5829178821370519,-0.5923783453428789,-0.3257402830060109,-0.5701214874165167,0.0094477611133779,1,0,0,0,1
7611,oppositionreport.com,0,0.9135458338443784,-0.5310208406637251,0.7771736559431347,-0.7167352385903627,0.0630623909216699,1,1,0,0,0
7612,glbthistory.org,3,0.6812997565979637,-0.5923783453428789,-0.6723908448531204,0.8107694526986214,-0.3342815877686669,1,0,0,0,1
7613,fatelines.net,3,-1.4096671952735096,-0.2242333172679569,0.9162153241127804,0.4205714437741799,0.755882551666589,1,0,0,0,1
7614,forfolxsake.com,3,0.2725732062471201,-0.5923783453428789,0.3759136309854011,-1.7200591421339495,0.2852652455715881,1,0,0,0,1
7615,ilpostinocanada.com,3,0.9535310578882792,-0.5923783453428789,-0.8780551522673876,-0.1834897368924093,-0.329515842896818,1,0,0,0,1
7616,geographyrealm.com,3,-0.6307260792811372,-0.5923783453428789,-0.9959342651778378,0.0988801636392667,1.4647871013539957,1,0,0,0,1
7617,hktvmall.com,3,-2.4449658136909305,2.1625736147511203,1.9297991673910129,0.7579723239951518,-2.17505054452,1,0,0,0,1
7618,consequenceofsound.net,3,-2.0667564942765573,-0.2855908219471106,-0.4144349779732149,1.690393652960109,0.6843963785888673,1,0,0,0,1
7619,tendernotice.hk,3,0.252013353709055,1.861921841823268,-1.0163868551308477,-0.1237059898220796,-0.4832111150139199,1,0,0,0,1
7620,bursaries-southafrica.co.za,3,-0.1013422221869776,0.3893417295235796,0.0644943644663981,0.0712049570418808,-0.012593808918919,1,0,0,0,1
7621,cpbml.org.uk,3,0.8116528115080479,-0.5923783453428789,-1.9129785742768155,-0.5701214874165167,0.8452402680137412,1,0,0,0,1
7622,davidsenesac.com,3,0.387935080789598,0.0211967014486576,-0.3019905352036908,0.0260883450710303,-0.4272136127697047,1,0,0,0,1
7623,tirto.id,3,-2.943252803058161,-0.4267130827091639,0.1503865085780916,1.9622931377706505,0.4520663160862715,1,0,0,0,1
7624,scribalterror.blogs.com,3,0.281565122544209,-0.2487763191396183,-0.2830434922350427,0.5126468529990181,0.5902729173698669,1,0,0,0,1
7625,ninegps.com,3,0.4834790984616245,-0.1669663129007468,0.0982860017751095,-0.1237059898220796,-0.8430248528384527,1,0,0,0,1
7626,realmofhistory.com,3,-0.6371944911057268,-0.4696633359845716,-0.5347077528738478,0.4009107539725613,1.5005301878928563,1,0,0,0,1
7627,wate.com,3,-1.036943621155622,-0.1628758125888033,-0.3999727707271722,1.3365622782730109,0.7677969138462093,1,0,0,0,1
7628,lwvf.org,3,0.0108902618029826,0.0211967014486576,-0.9164617035166892,-1.0187658289236574,-0.3342815877686669,1,0,0,0,1
7629,triadwatch.blogspot.com,3,0.8788579669751521,-0.5923783453428789,-0.6836680377594372,-0.5400586691747118,-0.5409957715850785,1,0,0,0,1
7630,mackinstyle.com,3,0.7864432021081132,-0.5923783453428789,-0.9557412052483136,-0.7626448226360582,2.0962482968738705,1,0,0,0,1
7631,independentamericanparty.org,3,0.9271887913074144,-0.5923783453428789,0.932945596883617,-0.1237059898220796,-1.3529595541262005,1,0,0,0,1
7632,jennifermoore.wordpress.com,3,0.9738260589192932,-0.1015183079096496,-0.677456477245788,-1.2413519823850037,-0.0983772166121849,1,0,0,0,1
7633,apsense.com,3,-1.5752748082166028,3.395859458802109,1.0827656448258385,2.4144751830279123,-2.145264639070949,1,0,0,0,1
7634,scotland.org,3,-0.9675996882301924,-0.4083058313054178,-0.2749864907861543,1.2920858300336662,1.0775703305163369,1,0,0,0,1
7635,returntonow.net,3,-1.1214735307897137,-0.4696633359845716,-0.2884357701841323,0.3907374194651036,1.4111724715457044,1,0,0,0,1
7636,theveteransstore.com,3,0.892948711032871,0.0211967014486576,0.1440906047822431,-0.6024131495710252,-0.6249920249514015,1,0,0,0,1
7637,ephesus.us,3,0.4952962028472167,-0.5923783453428789,-0.7150652026685165,0.4690366834443445,0.5950386622417151,1,0,0,0,1
7638,cpec.gov.pk,3,-0.4232362265525595,0.4506992342027334,0.3759136309854011,0.5304345486707732,-0.447468028475059,1,0,0,0,1
7639,hillsdale.us,3,0.7579038789399593,-0.5923783453428789,-0.0097283385765551,-1.7200591421339495,-0.1698633896899066,1,0,0,0,1
7640,caldronpool.com,3,-0.3222604384727845,-0.5310208406637251,-0.6143634958039834,0.2549668538681741,1.280114487569881,1,0,0,0,1
7641,whitneyplantation.com,3,0.0429860188950208,-0.5923783453428789,0.1293103488255568,0.4363037675459295,-0.4832111150139199,1,0,0,0,1
7642,outsmartmagazine.com,3,0.0218242971031446,-0.5923783453428789,-0.9959342651778378,0.7112413673502186,-0.0959943441762611,1,0,0,0,1
7643,theprolifeyouth.com,3,0.5761390888645873,-0.0892468069738188,-0.6406487733069678,-0.6372908017184147,0.1512286710508602,1,0,0,0,1
7644,bestdroneforthejob.com,3,-0.0893983848179294,-0.5310208406637251,-2.0950651124404667,0.1612346440355801,1.607759447509439,1,0,0,0,1
7645,visapitstop.com,3,0.4097779366013667,-0.5923783453428789,-0.1887533636621121,-1.4180285518006548,0.2983710439691703,1,0,0,0,1
7646,criticalcommsawards.com,3,0.4937830005766593,0.6347717482401942,-0.2105568458587023,-1.2413519823850037,0.3055196612769431,1,0,0,0,1
7647,healthcareitnews.com,3,-1.3175753955782998,-0.3469483266262643,-0.5347077528738478,1.3829414076603388,0.7677969138462093,1,0,0,0,1
